Visiting 2147, was 18446744073709551615 now lower: 1
Visiting 1021, was 81 now lower: 79
Visiting 1585, was 75 now lower: 73
Visiting 1472, was 76 now lower: 74
Visiting 1584, was 76 now lower: 74
Visiting 1471, was 77 now lower: 75
Visiting 1583, was 77 now lower: 75
Visiting 1470, was 78 now lower: 76
Visiting 1357, was 79 now lower: 77
Visiting 1244, was 80 now lower: 78
Visiting 1131, was 81 now lower: 79
Visiting 1018, was 82 now lower: 80
Visiting 905, was 83 now lower: 81
Visiting 792, was 84 now lower: 82
Visiting 906, was 84 now lower: 82
Visiting 793, was 85 now lower: 83
Visiting 907, was 85 now lower: 83
Visiting 794, was 86 now lower: 84
Visiting 908, was 86 now lower: 84
Visiting 795, was 87 now lower: 85
Visiting 682, was 88 now lower: 86
Visiting 569, was 89 now lower: 87
Visiting 683, was 89 now lower: 87
Visiting 570, was 90 now lower: 88
Visiting 457, was 91 now lower: 89
Visiting 456, was 90 now lower: 88
Visiting 343, was 91 now lower: 89
Visiting 681, was 87 now lower: 85
Visiting 568, was 88 now lower: 86
Visiting 455, was 89 now lower: 87
Visiting 342, was 90 now lower: 88
Visiting 680, was 86 now lower: 84
Visiting 567, was 87 now lower: 85
Visiting 454, was 88 now lower: 86
Visiting 341, was 89 now lower: 87
Visiting 679, was 85 now lower: 83
Visiting 566, was 86 now lower: 84
Visiting 453, was 87 now lower: 85
Visiting 340, was 88 now lower: 86
Visiting 227, was 89 now lower: 87
Visiting 114, was 90 now lower: 88
Visiting 228, was 90 now lower: 88
Visiting 115, was 91 now lower: 89
Visiting 229, was 91 now lower: 89
Visiting 116, was 92 now lower: 90
Visiting 3, was 93 now lower: 91
Visiting 2, was 92 now lower: 90
Visiting 1, was 91 now lower: 89
Visiting 1358, was 78 now lower: 76
Visiting 1245, was 79 now lower: 77
Visiting 1132, was 80 now lower: 78
Visiting 1019, was 81 now lower: 79
Visiting 1359, was 77 now lower: 75
Visiting 1246, was 78 now lower: 76
Visiting 1133, was 79 now lower: 77
Visiting 1020, was 80 now lower: 78
Visiting 1584, was 74 now lower: 72
Visiting 1471, was 75 now lower: 73
Visiting 1583, was 75 now lower: 73
Visiting 1470, was 76 now lower: 74
Visiting 1357, was 77 now lower: 75
Visiting 1244, was 78 now lower: 76
Visiting 1131, was 79 now lower: 77
Visiting 1018, was 80 now lower: 78
Visiting 905, was 81 now lower: 79
Visiting 792, was 82 now lower: 80
Visiting 906, was 82 now lower: 80
Visiting 793, was 83 now lower: 81
Visiting 907, was 83 now lower: 81
Visiting 794, was 84 now lower: 82
Visiting 908, was 84 now lower: 82
Visiting 795, was 85 now lower: 83
Visiting 682, was 86 now lower: 84
Visiting 569, was 87 now lower: 85
Visiting 683, was 87 now lower: 85
Visiting 570, was 88 now lower: 86
Visiting 457, was 89 now lower: 87
Visiting 456, was 88 now lower: 86
Visiting 343, was 89 now lower: 87
Visiting 681, was 85 now lower: 83
Visiting 568, was 86 now lower: 84
Visiting 455, was 87 now lower: 85
Visiting 342, was 88 now lower: 86
Visiting 680, was 84 now lower: 82
Visiting 567, was 85 now lower: 83
Visiting 454, was 86 now lower: 84
Visiting 341, was 87 now lower: 85
Visiting 679, was 83 now lower: 81
Visiting 566, was 84 now lower: 82
Visiting 453, was 85 now lower: 83
Visiting 340, was 86 now lower: 84
Visiting 227, was 87 now lower: 85
Visiting 114, was 88 now lower: 86
Visiting 228, was 88 now lower: 86
Visiting 115, was 89 now lower: 87
Visiting 229, was 89 now lower: 87
Visiting 116, was 90 now lower: 88
Visiting 230, was 90 now lower: 88
Visiting 117, was 91 now lower: 89
Visiting 4, was 92 now lower: 90
Visiting 3, was 91 now lower: 89
Visiting 2, was 90 now lower: 88
Visiting 1, was 89 now lower: 87
Visiting 1358, was 76 now lower: 74
Visiting 1245, was 77 now lower: 75
Visiting 1132, was 78 now lower: 76
Visiting 1019, was 79 now lower: 77
Visiting 1583, was 73 now lower: 71
Visiting 1470, was 74 now lower: 72
Visiting 1357, was 75 now lower: 73
Visiting 1244, was 76 now lower: 74
Visiting 1131, was 77 now lower: 75
Visiting 1018, was 78 now lower: 76
Visiting 905, was 79 now lower: 77
Visiting 792, was 80 now lower: 78
Visiting 906, was 80 now lower: 78
Visiting 793, was 81 now lower: 79
Visiting 907, was 81 now lower: 79
Visiting 794, was 82 now lower: 80
Visiting 908, was 82 now lower: 80
Visiting 795, was 83 now lower: 81
Visiting 682, was 84 now lower: 82
Visiting 569, was 85 now lower: 83
Visiting 683, was 85 now lower: 83
Visiting 570, was 86 now lower: 84
Visiting 457, was 87 now lower: 85
Visiting 456, was 86 now lower: 84
Visiting 343, was 87 now lower: 85
Visiting 681, was 83 now lower: 81
Visiting 568, was 84 now lower: 82
Visiting 455, was 85 now lower: 83
Visiting 342, was 86 now lower: 84
Visiting 680, was 82 now lower: 80
Visiting 567, was 83 now lower: 81
Visiting 454, was 84 now lower: 82
Visiting 341, was 85 now lower: 83
Visiting 679, was 81 now lower: 79
Visiting 566, was 82 now lower: 80
Visiting 453, was 83 now lower: 81
Visiting 340, was 84 now lower: 82
Visiting 227, was 85 now lower: 83
Visiting 114, was 86 now lower: 84
Visiting 228, was 86 now lower: 84
Visiting 115, was 87 now lower: 85
Visiting 229, was 87 now lower: 85
Visiting 116, was 88 now lower: 86
Visiting 230, was 88 now lower: 86
Visiting 117, was 89 now lower: 87
Visiting 231, was 89 now lower: 87
Visiting 118, was 90 now lower: 88
Visiting 5, was 91 now lower: 89
Visiting 4, was 90 now lower: 88
Visiting 3, was 89 now lower: 87
Visiting 2, was 88 now lower: 86
Visiting 1, was 87 now lower: 85
Visiting 1810, was 70 now lower: 68
Visiting 1697, was 71 now lower: 69
Visiting 1811, was 71 now lower: 69
Visiting 1698, was 72 now lower: 70
Visiting 1812, was 72 now lower: 70
Visiting 1699, was 73 now lower: 71
Visiting 1813, was 73 now lower: 71
Visiting 1700, was 74 now lower: 72
Visiting 1814, was 74 now lower: 72
Visiting 1701, was 75 now lower: 73
Visiting 1815, was 75 now lower: 73
Visiting 1702, was 76 now lower: 74
Visiting 1589, was 77 now lower: 75
Visiting 1476, was 78 now lower: 76
Visiting 1588, was 76 now lower: 74
Visiting 1475, was 77 now lower: 75
Visiting 1587, was 75 now lower: 73
Visiting 1474, was 76 now lower: 74
Visiting 1361, was 77 now lower: 75
Visiting 1248, was 78 now lower: 76
Visiting 1135, was 79 now lower: 77
Visiting 1022, was 80 now lower: 78
Visiting 1136, was 80 now lower: 78
Visiting 1023, was 81 now lower: 79
Visiting 910, was 82 now lower: 80
Visiting 797, was 83 now lower: 81
Visiting 911, was 83 now lower: 81
Visiting 798, was 84 now lower: 82
Visiting 685, was 85 now lower: 83
Visiting 572, was 86 now lower: 84
Visiting 459, was 87 now lower: 85
Visiting 346, was 88 now lower: 86
Visiting 233, was 89 now lower: 87
Visiting 120, was 90 now lower: 88
Visiting 7, was 91 now lower: 89
Visiting 684, was 84 now lower: 82
Visiting 571, was 85 now lower: 83
Visiting 458, was 86 now lower: 84
Visiting 345, was 87 now lower: 85
Visiting 232, was 88 now lower: 86
Visiting 344, was 88 now lower: 86
Visiting 119, was 89 now lower: 87
Visiting 6, was 90 now lower: 88
Visiting 909, was 81 now lower: 79
Visiting 796, was 82 now lower: 80
Visiting 1586, was 74 now lower: 72
Visiting 1473, was 75 now lower: 73
Visiting 1360, was 76 now lower: 74
Visiting 1247, was 77 now lower: 75
Visiting 1134, was 78 now lower: 76
Visiting 1021, was 79 now lower: 77
Visiting 1585, was 73 now lower: 71
Visiting 1472, was 74 now lower: 72
Visiting 1359, was 75 now lower: 73
Visiting 1246, was 76 now lower: 74
Visiting 1133, was 77 now lower: 75
Visiting 1020, was 78 now lower: 76
Visiting 1584, was 72 now lower: 70
Visiting 1471, was 73 now lower: 71
Visiting 1358, was 74 now lower: 72
Visiting 1245, was 75 now lower: 73
Visiting 1132, was 76 now lower: 74
Visiting 1019, was 77 now lower: 75
Visiting 1811, was 69 now lower: 67
Visiting 1698, was 70 now lower: 68
Visiting 1812, was 70 now lower: 68
Visiting 1699, was 71 now lower: 69
Visiting 1813, was 71 now lower: 69
Visiting 1700, was 72 now lower: 70
Visiting 1814, was 72 now lower: 70
Visiting 1701, was 73 now lower: 71
Visiting 1815, was 73 now lower: 71
Visiting 1702, was 74 now lower: 72
Visiting 1589, was 75 now lower: 73
Visiting 1476, was 76 now lower: 74
Visiting 1588, was 74 now lower: 72
Visiting 1475, was 75 now lower: 73
Visiting 1587, was 73 now lower: 71
Visiting 1474, was 74 now lower: 72
Visiting 1361, was 75 now lower: 73
Visiting 1248, was 76 now lower: 74
Visiting 1135, was 77 now lower: 75
Visiting 1022, was 78 now lower: 76
Visiting 1136, was 78 now lower: 76
Visiting 1023, was 79 now lower: 77
Visiting 910, was 80 now lower: 78
Visiting 797, was 81 now lower: 79
Visiting 911, was 81 now lower: 79
Visiting 798, was 82 now lower: 80
Visiting 685, was 83 now lower: 81
Visiting 572, was 84 now lower: 82
Visiting 459, was 85 now lower: 83
Visiting 346, was 86 now lower: 84
Visiting 233, was 87 now lower: 85
Visiting 120, was 88 now lower: 86
Visiting 7, was 89 now lower: 87
Visiting 684, was 82 now lower: 80
Visiting 571, was 83 now lower: 81
Visiting 458, was 84 now lower: 82
Visiting 345, was 85 now lower: 83
Visiting 232, was 86 now lower: 84
Visiting 344, was 86 now lower: 84
Visiting 231, was 87 now lower: 85
Visiting 118, was 88 now lower: 86
Visiting 5, was 89 now lower: 87
Visiting 119, was 87 now lower: 85
Visiting 6, was 88 now lower: 86
Visiting 909, was 79 now lower: 77
Visiting 796, was 80 now lower: 78
Visiting 1586, was 72 now lower: 70
Visiting 1473, was 73 now lower: 71
Visiting 1360, was 74 now lower: 72
Visiting 1247, was 75 now lower: 73
Visiting 1134, was 76 now lower: 74
Visiting 1021, was 77 now lower: 75
Visiting 1585, was 71 now lower: 69
Visiting 1472, was 72 now lower: 70
Visiting 1359, was 73 now lower: 71
Visiting 1246, was 74 now lower: 72
Visiting 1133, was 75 now lower: 73
Visiting 1020, was 76 now lower: 74
Visiting 1812, was 68 now lower: 66
Visiting 1699, was 69 now lower: 67
Visiting 1813, was 69 now lower: 67
Visiting 1700, was 70 now lower: 68
Visiting 1814, was 70 now lower: 68
Visiting 1701, was 71 now lower: 69
Visiting 1815, was 71 now lower: 69
Visiting 1702, was 72 now lower: 70
Visiting 1589, was 73 now lower: 71
Visiting 1476, was 74 now lower: 72
Visiting 1588, was 72 now lower: 70
Visiting 1475, was 73 now lower: 71
Visiting 1587, was 71 now lower: 69
Visiting 1474, was 72 now lower: 70
Visiting 1361, was 73 now lower: 71
Visiting 1248, was 74 now lower: 72
Visiting 1135, was 75 now lower: 73
Visiting 1022, was 76 now lower: 74
Visiting 1136, was 76 now lower: 74
Visiting 1023, was 77 now lower: 75
Visiting 910, was 78 now lower: 76
Visiting 797, was 79 now lower: 77
Visiting 911, was 79 now lower: 77
Visiting 798, was 80 now lower: 78
Visiting 685, was 81 now lower: 79
Visiting 572, was 82 now lower: 80
Visiting 459, was 83 now lower: 81
Visiting 346, was 84 now lower: 82
Visiting 233, was 85 now lower: 83
Visiting 120, was 86 now lower: 84
Visiting 7, was 87 now lower: 85
Visiting 684, was 80 now lower: 78
Visiting 571, was 81 now lower: 79
Visiting 458, was 82 now lower: 80
Visiting 345, was 83 now lower: 81
Visiting 232, was 84 now lower: 82
Visiting 344, was 84 now lower: 82
Visiting 231, was 85 now lower: 83
Visiting 118, was 86 now lower: 84
Visiting 230, was 86 now lower: 84
Visiting 117, was 87 now lower: 85
Visiting 4, was 88 now lower: 86
Visiting 5, was 87 now lower: 85
Visiting 119, was 85 now lower: 83
Visiting 6, was 86 now lower: 84
Visiting 909, was 77 now lower: 75
Visiting 796, was 78 now lower: 76
Visiting 1586, was 70 now lower: 68
Visiting 1473, was 71 now lower: 69
Visiting 1360, was 72 now lower: 70
Visiting 1247, was 73 now lower: 71
Visiting 1134, was 74 now lower: 72
Visiting 1021, was 75 now lower: 73
Visiting 1813, was 67 now lower: 65
Visiting 1700, was 68 now lower: 66
Visiting 1814, was 68 now lower: 66
Visiting 1701, was 69 now lower: 67
Visiting 1815, was 69 now lower: 67
Visiting 1702, was 70 now lower: 68
Visiting 1589, was 71 now lower: 69
Visiting 1476, was 72 now lower: 70
Visiting 1588, was 70 now lower: 68
Visiting 1475, was 71 now lower: 69
Visiting 1587, was 69 now lower: 67
Visiting 1474, was 70 now lower: 68
Visiting 1361, was 71 now lower: 69
Visiting 1248, was 72 now lower: 70
Visiting 1135, was 73 now lower: 71
Visiting 1022, was 74 now lower: 72
Visiting 1136, was 74 now lower: 72
Visiting 1023, was 75 now lower: 73
Visiting 910, was 76 now lower: 74
Visiting 797, was 77 now lower: 75
Visiting 911, was 77 now lower: 75
Visiting 798, was 78 now lower: 76
Visiting 685, was 79 now lower: 77
Visiting 572, was 80 now lower: 78
Visiting 459, was 81 now lower: 79
Visiting 346, was 82 now lower: 80
Visiting 233, was 83 now lower: 81
Visiting 120, was 84 now lower: 82
Visiting 7, was 85 now lower: 83
Visiting 684, was 78 now lower: 76
Visiting 571, was 79 now lower: 77
Visiting 458, was 80 now lower: 78
Visiting 345, was 81 now lower: 79
Visiting 232, was 82 now lower: 80
Visiting 344, was 82 now lower: 80
Visiting 231, was 83 now lower: 81
Visiting 118, was 84 now lower: 82
Visiting 230, was 84 now lower: 82
Visiting 117, was 85 now lower: 83
Visiting 229, was 85 now lower: 83
Visiting 116, was 86 now lower: 84
Visiting 3, was 87 now lower: 85
Visiting 4, was 86 now lower: 84
Visiting 5, was 85 now lower: 83
Visiting 119, was 83 now lower: 81
Visiting 6, was 84 now lower: 82
Visiting 909, was 75 now lower: 73
Visiting 796, was 76 now lower: 74
Visiting 1814, was 66 now lower: 64
Visiting 1701, was 67 now lower: 65
Visiting 1815, was 67 now lower: 65
Visiting 1702, was 68 now lower: 66
Visiting 1589, was 69 now lower: 67
Visiting 1476, was 70 now lower: 68
Visiting 1588, was 68 now lower: 66
Visiting 1475, was 69 now lower: 67
Visiting 1815, was 65 now lower: 63
Visiting 1702, was 66 now lower: 64
Visiting 1589, was 67 now lower: 65
Visiting 1476, was 68 now lower: 66
Visiting 2040, was 62 now lower: 60
Visiting 1927, was 63 now lower: 61
Visiting 2039, was 63 now lower: 61
Visiting 1926, was 64 now lower: 62
Visiting 2038, was 64 now lower: 62
Visiting 1925, was 65 now lower: 63
Visiting 2037, was 65 now lower: 63
Visiting 1924, was 66 now lower: 64
Visiting 2150, was 66 now lower: 64
Visiting 2036, was 66 now lower: 64
Visiting 1923, was 67 now lower: 65
Visiting 2149, was 67 now lower: 65
Visiting 2035, was 67 now lower: 65
Visiting 1922, was 68 now lower: 66
Visiting 1809, was 69 now lower: 67
Visiting 1696, was 70 now lower: 68
Visiting 1583, was 71 now lower: 69
Visiting 1470, was 72 now lower: 70
Visiting 1357, was 73 now lower: 71
Visiting 1244, was 74 now lower: 72
Visiting 1131, was 75 now lower: 73
Visiting 1018, was 76 now lower: 74
Visiting 905, was 77 now lower: 75
Visiting 792, was 78 now lower: 76
Visiting 906, was 78 now lower: 76
Visiting 793, was 79 now lower: 77
Visiting 907, was 79 now lower: 77
Visiting 794, was 80 now lower: 78
Visiting 908, was 80 now lower: 78
Visiting 795, was 81 now lower: 79
Visiting 682, was 82 now lower: 80
Visiting 569, was 83 now lower: 81
Visiting 683, was 83 now lower: 81
Visiting 570, was 84 now lower: 82
Visiting 457, was 85 now lower: 83
Visiting 456, was 84 now lower: 82
Visiting 343, was 85 now lower: 83
Visiting 681, was 81 now lower: 79
Visiting 568, was 82 now lower: 80
Visiting 455, was 83 now lower: 81
Visiting 342, was 84 now lower: 82
Visiting 680, was 80 now lower: 78
Visiting 567, was 81 now lower: 79
Visiting 454, was 82 now lower: 80
Visiting 341, was 83 now lower: 81
Visiting 679, was 79 now lower: 77
Visiting 566, was 80 now lower: 78
Visiting 453, was 81 now lower: 79
Visiting 340, was 82 now lower: 80
Visiting 227, was 83 now lower: 81
Visiting 114, was 84 now lower: 82
Visiting 228, was 84 now lower: 82
Visiting 115, was 85 now lower: 83
Visiting 2, was 86 now lower: 84
Visiting 1, was 85 now lower: 83
Visiting 1810, was 68 now lower: 66
Visiting 1697, was 69 now lower: 67
Visiting 1584, was 70 now lower: 68
Visiting 1471, was 71 now lower: 69
Visiting 1358, was 72 now lower: 70
Visiting 1245, was 73 now lower: 71
Visiting 1132, was 74 now lower: 72
Visiting 1019, was 75 now lower: 73
Visiting 1811, was 67 now lower: 65
Visiting 1698, was 68 now lower: 66
Visiting 1585, was 69 now lower: 67
Visiting 1472, was 70 now lower: 68
Visiting 1359, was 71 now lower: 69
Visiting 1246, was 72 now lower: 70
Visiting 1133, was 73 now lower: 71
Visiting 1020, was 74 now lower: 72
Visiting 1812, was 66 now lower: 64
Visiting 1699, was 67 now lower: 65
Visiting 1586, was 68 now lower: 66
Visiting 1473, was 69 now lower: 67
Visiting 1360, was 70 now lower: 68
Visiting 1247, was 71 now lower: 69
Visiting 1134, was 72 now lower: 70
Visiting 1021, was 73 now lower: 71
Visiting 1813, was 65 now lower: 63
Visiting 1700, was 66 now lower: 64
Visiting 1587, was 67 now lower: 65
Visiting 1474, was 68 now lower: 66
Visiting 1361, was 69 now lower: 67
Visiting 1248, was 70 now lower: 68
Visiting 1135, was 71 now lower: 69
Visiting 1022, was 72 now lower: 70
Visiting 1136, was 72 now lower: 70
Visiting 1023, was 73 now lower: 71
Visiting 910, was 74 now lower: 72
Visiting 797, was 75 now lower: 73
Visiting 911, was 75 now lower: 73
Visiting 798, was 76 now lower: 74
Visiting 685, was 77 now lower: 75
Visiting 572, was 78 now lower: 76
Visiting 459, was 79 now lower: 77
Visiting 346, was 80 now lower: 78
Visiting 233, was 81 now lower: 79
Visiting 120, was 82 now lower: 80
Visiting 7, was 83 now lower: 81
Visiting 684, was 76 now lower: 74
Visiting 571, was 77 now lower: 75
Visiting 458, was 78 now lower: 76
Visiting 345, was 79 now lower: 77
Visiting 232, was 80 now lower: 78
Visiting 344, was 80 now lower: 78
Visiting 231, was 81 now lower: 79
Visiting 118, was 82 now lower: 80
Visiting 230, was 82 now lower: 80
Visiting 117, was 83 now lower: 81
Visiting 229, was 83 now lower: 81
Visiting 116, was 84 now lower: 82
Visiting 3, was 85 now lower: 83
Visiting 4, was 84 now lower: 82
Visiting 5, was 83 now lower: 81
Visiting 119, was 81 now lower: 79
Visiting 6, was 82 now lower: 80
Visiting 909, was 73 now lower: 71
Visiting 796, was 74 now lower: 72
Visiting 1814, was 64 now lower: 62
Visiting 1701, was 65 now lower: 63
Visiting 1588, was 66 now lower: 64
Visiting 1475, was 67 now lower: 65
Visiting 2039, was 61 now lower: 59
Visiting 1926, was 62 now lower: 60
Visiting 2038, was 62 now lower: 60
Visiting 1925, was 63 now lower: 61
Visiting 2037, was 63 now lower: 61
Visiting 1924, was 64 now lower: 62
Visiting 2150, was 64 now lower: 62
Visiting 2036, was 64 now lower: 62
Visiting 1923, was 65 now lower: 63
Visiting 2149, was 65 now lower: 63
Visiting 2035, was 65 now lower: 63
Visiting 1922, was 66 now lower: 64
Visiting 1809, was 67 now lower: 65
Visiting 1696, was 68 now lower: 66
Visiting 1583, was 69 now lower: 67
Visiting 1470, was 70 now lower: 68
Visiting 1357, was 71 now lower: 69
Visiting 1244, was 72 now lower: 70
Visiting 1131, was 73 now lower: 71
Visiting 1018, was 74 now lower: 72
Visiting 905, was 75 now lower: 73
Visiting 792, was 76 now lower: 74
Visiting 906, was 76 now lower: 74
Visiting 793, was 77 now lower: 75
Visiting 907, was 77 now lower: 75
Visiting 794, was 78 now lower: 76
Visiting 908, was 78 now lower: 76
Visiting 795, was 79 now lower: 77
Visiting 682, was 80 now lower: 78
Visiting 569, was 81 now lower: 79
Visiting 683, was 81 now lower: 79
Visiting 570, was 82 now lower: 80
Visiting 457, was 83 now lower: 81
Visiting 456, was 82 now lower: 80
Visiting 343, was 83 now lower: 81
Visiting 681, was 79 now lower: 77
Visiting 568, was 80 now lower: 78
Visiting 455, was 81 now lower: 79
Visiting 342, was 82 now lower: 80
Visiting 680, was 78 now lower: 76
Visiting 567, was 79 now lower: 77
Visiting 454, was 80 now lower: 78
Visiting 341, was 81 now lower: 79
Visiting 679, was 77 now lower: 75
Visiting 566, was 78 now lower: 76
Visiting 453, was 79 now lower: 77
Visiting 340, was 80 now lower: 78
Visiting 227, was 81 now lower: 79
Visiting 114, was 82 now lower: 80
Visiting 228, was 82 now lower: 80
Visiting 115, was 83 now lower: 81
Visiting 2, was 84 now lower: 82
Visiting 1, was 83 now lower: 81
Visiting 1810, was 66 now lower: 64
Visiting 1697, was 67 now lower: 65
Visiting 1584, was 68 now lower: 66
Visiting 1471, was 69 now lower: 67
Visiting 1358, was 70 now lower: 68
Visiting 1245, was 71 now lower: 69
Visiting 1132, was 72 now lower: 70
Visiting 1019, was 73 now lower: 71
Visiting 1811, was 65 now lower: 63
Visiting 1698, was 66 now lower: 64
Visiting 1585, was 67 now lower: 65
Visiting 1472, was 68 now lower: 66
Visiting 1359, was 69 now lower: 67
Visiting 1246, was 70 now lower: 68
Visiting 1133, was 71 now lower: 69
Visiting 1020, was 72 now lower: 70
Visiting 1812, was 64 now lower: 62
Visiting 1699, was 65 now lower: 63
Visiting 1586, was 66 now lower: 64
Visiting 1473, was 67 now lower: 65
Visiting 1360, was 68 now lower: 66
Visiting 1247, was 69 now lower: 67
Visiting 1134, was 70 now lower: 68
Visiting 1021, was 71 now lower: 69
Visiting 1813, was 63 now lower: 61
Visiting 1700, was 64 now lower: 62
Visiting 1587, was 65 now lower: 63
Visiting 1474, was 66 now lower: 64
Visiting 1361, was 67 now lower: 65
Visiting 1248, was 68 now lower: 66
Visiting 1135, was 69 now lower: 67
Visiting 1022, was 70 now lower: 68
Visiting 1136, was 70 now lower: 68
Visiting 1023, was 71 now lower: 69
Visiting 910, was 72 now lower: 70
Visiting 797, was 73 now lower: 71
Visiting 911, was 73 now lower: 71
Visiting 798, was 74 now lower: 72
Visiting 685, was 75 now lower: 73
Visiting 572, was 76 now lower: 74
Visiting 459, was 77 now lower: 75
Visiting 346, was 78 now lower: 76
Visiting 233, was 79 now lower: 77
Visiting 120, was 80 now lower: 78
Visiting 7, was 81 now lower: 79
Visiting 684, was 74 now lower: 72
Visiting 571, was 75 now lower: 73
Visiting 458, was 76 now lower: 74
Visiting 345, was 77 now lower: 75
Visiting 232, was 78 now lower: 76
Visiting 344, was 78 now lower: 76
Visiting 231, was 79 now lower: 77
Visiting 118, was 80 now lower: 78
Visiting 230, was 80 now lower: 78
Visiting 117, was 81 now lower: 79
Visiting 229, was 81 now lower: 79
Visiting 116, was 82 now lower: 80
Visiting 3, was 83 now lower: 81
Visiting 4, was 82 now lower: 80
Visiting 5, was 81 now lower: 79
Visiting 119, was 79 now lower: 77
Visiting 6, was 80 now lower: 78
Visiting 909, was 71 now lower: 69
Visiting 796, was 72 now lower: 70
Visiting 2266, was 58 now lower: 56
Visiting 2153, was 59 now lower: 57
Visiting 2267, was 59 now lower: 57
Visiting 2154, was 60 now lower: 58
Visiting 2041, was 61 now lower: 59
Visiting 1928, was 62 now lower: 60
Visiting 1815, was 63 now lower: 61
Visiting 1702, was 64 now lower: 62
Visiting 1589, was 65 now lower: 63
Visiting 1476, was 66 now lower: 64
Visiting 2040, was 60 now lower: 58
Visiting 1927, was 61 now lower: 59
Visiting 1814, was 62 now lower: 60
Visiting 1701, was 63 now lower: 61
Visiting 1588, was 64 now lower: 62
Visiting 1475, was 65 now lower: 63
Visiting 2267, was 57 now lower: 55
Visiting 2154, was 58 now lower: 56
Visiting 2041, was 59 now lower: 57
Visiting 1928, was 60 now lower: 58
Visiting 1815, was 61 now lower: 59
Visiting 1702, was 62 now lower: 60
Visiting 1589, was 63 now lower: 61
Visiting 1476, was 64 now lower: 62
Visiting 3510, was 44 now lower: 42
Visiting 3397, was 45 now lower: 43
Visiting 3284, was 46 now lower: 44
Visiting 3171, was 47 now lower: 45
Visiting 3058, was 48 now lower: 46
Visiting 2945, was 49 now lower: 47
Visiting 3057, was 49 now lower: 47
Visiting 2944, was 50 now lower: 48
Visiting 3056, was 50 now lower: 48
Visiting 2943, was 51 now lower: 49
Visiting 3055, was 51 now lower: 49
Visiting 2942, was 52 now lower: 50
Visiting 2832, was 50 now lower: 48
Visiting 2719, was 51 now lower: 49
Visiting 2606, was 52 now lower: 50
Visiting 2493, was 53 now lower: 51
Visiting 2380, was 54 now lower: 52
Visiting 2492, was 54 now lower: 52
Visiting 2379, was 55 now lower: 53
Visiting 2491, was 55 now lower: 53
Visiting 2378, was 56 now lower: 54
Visiting 2265, was 57 now lower: 55
Visiting 2152, was 58 now lower: 56
Visiting 2039, was 59 now lower: 57
Visiting 1926, was 60 now lower: 58
Visiting 2038, was 60 now lower: 58
Visiting 1925, was 61 now lower: 59
Visiting 2037, was 61 now lower: 59
Visiting 1924, was 62 now lower: 60
Visiting 2150, was 62 now lower: 60
Visiting 2036, was 62 now lower: 60
Visiting 1923, was 63 now lower: 61
Visiting 2149, was 63 now lower: 61
Visiting 2035, was 63 now lower: 61
Visiting 1922, was 64 now lower: 62
Visiting 1809, was 65 now lower: 63
Visiting 1696, was 66 now lower: 64
Visiting 1583, was 67 now lower: 65
Visiting 1470, was 68 now lower: 66
Visiting 1357, was 69 now lower: 67
Visiting 1244, was 70 now lower: 68
Visiting 1131, was 71 now lower: 69
Visiting 1018, was 72 now lower: 70
Visiting 905, was 73 now lower: 71
Visiting 792, was 74 now lower: 72
Visiting 906, was 74 now lower: 72
Visiting 793, was 75 now lower: 73
Visiting 907, was 75 now lower: 73
Visiting 794, was 76 now lower: 74
Visiting 908, was 76 now lower: 74
Visiting 795, was 77 now lower: 75
Visiting 682, was 78 now lower: 76
Visiting 569, was 79 now lower: 77
Visiting 683, was 79 now lower: 77
Visiting 570, was 80 now lower: 78
Visiting 457, was 81 now lower: 79
Visiting 456, was 80 now lower: 78
Visiting 343, was 81 now lower: 79
Visiting 681, was 77 now lower: 75
Visiting 568, was 78 now lower: 76
Visiting 455, was 79 now lower: 77
Visiting 342, was 80 now lower: 78
Visiting 680, was 76 now lower: 74
Visiting 567, was 77 now lower: 75
Visiting 454, was 78 now lower: 76
Visiting 341, was 79 now lower: 77
Visiting 679, was 75 now lower: 73
Visiting 566, was 76 now lower: 74
Visiting 453, was 77 now lower: 75
Visiting 340, was 78 now lower: 76
Visiting 227, was 79 now lower: 77
Visiting 114, was 80 now lower: 78
Visiting 228, was 80 now lower: 78
Visiting 115, was 81 now lower: 79
Visiting 2, was 82 now lower: 80
Visiting 1, was 81 now lower: 79
Visiting 1810, was 64 now lower: 62
Visiting 1697, was 65 now lower: 63
Visiting 1584, was 66 now lower: 64
Visiting 1471, was 67 now lower: 65
Visiting 1358, was 68 now lower: 66
Visiting 1245, was 69 now lower: 67
Visiting 1132, was 70 now lower: 68
Visiting 1019, was 71 now lower: 69
Visiting 1811, was 63 now lower: 61
Visiting 1698, was 64 now lower: 62
Visiting 1585, was 65 now lower: 63
Visiting 1472, was 66 now lower: 64
Visiting 1359, was 67 now lower: 65
Visiting 1246, was 68 now lower: 66
Visiting 1133, was 69 now lower: 67
Visiting 1020, was 70 now lower: 68
Visiting 1812, was 62 now lower: 60
Visiting 1699, was 63 now lower: 61
Visiting 1586, was 64 now lower: 62
Visiting 1473, was 65 now lower: 63
Visiting 1360, was 66 now lower: 64
Visiting 1247, was 67 now lower: 65
Visiting 1134, was 68 now lower: 66
Visiting 1021, was 69 now lower: 67
Visiting 1813, was 61 now lower: 59
Visiting 1700, was 62 now lower: 60
Visiting 1587, was 63 now lower: 61
